datetime_utc,date,time,week,symbol,direction,ticket,lots,entry,sl,tp,status,pnl
2025-10-29T15:46:28.868762+00:00,2025-10-29,15:46:28.868762,44,EURUSD,long,0,1.0,1.16584,1.164680248,1.168159504,skipped,0.0
2025-10-29T15:47:00.340024+00:00,2025-10-29,15:47:00.340024,44,EURUSD,long,0,1.0,1.16577,1.164680269,1.167949462,skipped,0.0
2025-10-29T15:47:01.242124+00:00,2025-10-29,15:47:01.242124,44,USDJPY,long,0,1.0,152.002,151.8173994,152.37120120000003,skipped,0.0
2025-10-29T15:47:32.188649+00:00,2025-10-29,15:47:32.188649,44,USDJPY,long,0,1.0,152.0,151.8174,152.36520000000002,skipped,0.0
2025-10-29T15:48:03.022763+00:00,2025-10-29,15:48:03.022763,44,EURUSD,long,0,1.0,1.16588,1.164680236,1.1682795280000002,skipped,0.0
2025-10-29T15:48:35.106749+00:00,2025-10-29,15:48:35.106749,44,EURUSD,long,0,1.0,1.16593,1.164680221,1.1684295579999997,skipped,0.0
2025-10-29T15:49:06.520082+00:00,2025-10-29,15:49:06.520082,44,EURUSD,long,0,1.0,1.16592,1.164680224,1.1683995520000001,skipped,0.0
2025-10-29T15:49:37.669986+00:00,2025-10-29,15:49:37.669986,44,EURUSD,long,0,1.0,1.16599,1.164680203,1.168609594,skipped,0.0
2025-10-29T15:50:09.635186+00:00,2025-10-29,15:50:09.635186,44,EURUSD,long,0,1.0,1.166,1.1650402,1.1679195999999998,skipped,0.0
2025-10-29T15:50:41.602601+00:00,2025-10-29,15:50:41.602601,44,EURUSD,long,0,1.0,1.16598,1.165040206,1.167859588,skipped,0.0
2025-10-29T15:51:13.604303+00:00,2025-10-29,15:51:13.604303,44,EURUSD,long,0,1.0,1.16584,1.165040248,1.167439504,skipped,0.0
2025-10-29T15:51:14.052094+00:00,2025-10-29,15:51:14.052094,44,USDJPY,long,0,1.0,152.005,151.8173985,152.380203,skipped,0.0
2025-10-29T15:51:45.251409+00:00,2025-10-29,15:51:45.251409,44,EURUSD,long,0,1.0,1.16573,1.165040281,1.1671094379999998,skipped,0.0
2025-10-29T15:52:16.969022+00:00,2025-10-29,15:52:16.969022,44,EURUSD,long,0,1.0,1.1657899999999999,1.1650402629999999,1.167289474,skipped,0.0
2025-10-29T15:52:47.934931+00:00,2025-10-29,15:52:47.934931,44,EURUSD,long,0,1.0,1.16611,1.165040167,1.1682496660000001,skipped,0.0
2025-10-29T15:52:48.736126+00:00,2025-10-29,15:52:48.736126,44,USDJPY,long,0,1.0,152.011,151.8173967,152.3982066,skipped,0.0
2025-10-29T15:53:19.548235+00:00,2025-10-29,15:53:19.548235,44,EURUSD,long,0,1.0,1.16624,1.165040128,1.1686397439999998,skipped,0.0
2025-10-29T15:53:50.516614+00:00,2025-10-29,15:53:50.516614,44,EURUSD,long,0,1.0,1.16608,1.165040176,1.168159648,skipped,0.0
2025-10-29T15:54:22.312702+00:00,2025-10-29,15:54:22.312702,44,EURUSD,long,0,1.0,1.1660300000000001,1.165040191,1.1680096180000006,skipped,0.0
2025-10-29T15:54:23.614955+00:00,2025-10-29,15:54:23.614955,44,USDJPY,long,0,1.0,152.001,151.8173997,152.3682006,skipped,0.0
2025-10-29T15:54:54.812274+00:00,2025-10-29,15:54:54.812274,44,EURUSD,long,0,1.0,1.16591,1.165040227,1.167649546,skipped,0.0
2025-10-29T15:54:56.415048+00:00,2025-10-29,15:54:56.415048,44,USDJPY,long,0,1.0,152.013,151.8173961,152.40420780000002,skipped,0.0
2025-10-29T15:55:28.246952+00:00,2025-10-29,15:55:28.246952,44,EURUSD,long,0,1.0,1.16588,1.1652802359999999,1.1670795280000004,skipped,0.0
2025-10-29T15:55:59.792029+00:00,2025-10-29,15:55:59.792029,44,EURUSD,long,0,1.0,1.16614,1.1652801579999998,1.1678596840000002,skipped,0.0
2025-10-29T15:56:31.829774+00:00,2025-10-29,15:56:31.829774,44,EURUSD,long,0,1.0,1.16618,1.165280146,1.167979708,skipped,0.0
2025-10-29T15:56:33.030274+00:00,2025-10-29,15:56:33.030274,44,USDJPY,long,0,1.0,152.021,151.8173937,152.42821259999997,skipped,0.0
2025-10-29T15:57:04.725722+00:00,2025-10-29,15:57:04.725722,44,EURUSD,long,0,1.0,1.16635,1.165280095,1.16848981,skipped,0.0
2025-10-29T15:57:36.262706+00:00,2025-10-29,15:57:36.262706,44,EURUSD,long,0,1.0,1.16641,1.165280077,1.1686698459999998,skipped,0.0
2025-10-29T15:58:08.328700+00:00,2025-10-29,15:58:08.328700,44,EURUSD,long,0,1.0,1.16637,1.165280089,1.168549822,skipped,0.0
2025-10-29T15:58:39.991996+00:00,2025-10-29,15:58:39.991996,44,EURUSD,long,0,1.0,1.16635,1.165280095,1.16848981,skipped,0.0
2025-10-29T15:59:10.856554+00:00,2025-10-29,15:59:10.856554,44,EURUSD,long,0,1.0,1.16636,1.165280092,1.1685198160000003,skipped,0.0
2025-10-29T15:59:42.955932+00:00,2025-10-29,15:59:42.955932,44,EURUSD,long,0,1.0,1.16631,1.1652801069999998,1.1683697860000002,skipped,0.0
2025-10-29T16:00:14.909746+00:00,2025-10-29,16:00:14.909746,44,GBPUSD,short,0,1.0,1.32406,1.325157218,1.321865564,skipped,0.0
2025-10-29T16:03:19.818659+00:00,2025-10-29,16:03:19.818659,44,GBPUSD,short,0,1.0,1.32422,1.325157266,1.322345468,skipped,0.0
2025-10-29T16:06:55.631797+00:00,2025-10-29,16:06:55.631797,44,GBPUSD,short,0,1.0,1.32399,1.325157197,1.321655606,skipped,0.0
2025-10-29T16:17:40.851542+00:00,2025-10-29,16:17:40.851542,44,NZDUSD,long,53828967066,1.0,0.57982,0.5793200000000001,0.5808199999999999,opened,0.0
2025-10-29T16:18:12.224198+00:00,2025-10-29,16:18:12.224198,44,NZDUSD,long,0,1.0,0.57981,0.5793100000000001,0.5808099999999999,skipped,0.0
2025-10-29T16:30:28.735805+00:00,2025-10-29,16:30:28.735805,44,USDCAD,short,0,1.0,1.38947,1.390066841,1.3882763179999997,skipped,0.0
2025-10-29T16:31:00.535317+00:00,2025-10-29,16:31:00.535317,44,USDCAD,short,0,1.0,1.3894199999999999,1.390066826,1.3881263479999997,skipped,0.0
2025-10-29T16:31:31.435568+00:00,2025-10-29,16:31:31.435568,44,EURUSD,long,0,1.0,1.16614,1.165600158,1.167219684,skipped,0.0
2025-10-29T16:33:34.950663+00:00,2025-10-29,16:33:34.950663,44,NZDUSD,long,53829186526,1.0,0.57986,0.5793600000000001,0.5808599999999999,opened,0.0
2025-10-29T16:35:38.173880+00:00,2025-10-29,16:35:38.173880,44,EURUSD,long,0,1.0,1.16611,1.165600167,1.167129666,skipped,0.0
2025-10-29T16:35:39.772783+00:00,2025-10-29,16:35:39.772783,44,NZDUSD,long,53829210455,1.0,0.57982,0.5793200000000001,0.5808199999999999,opened,0.0
2025-10-29T16:36:11.122475+00:00,2025-10-29,16:36:11.122475,44,EURUSD,long,0,1.0,1.16623,1.1656001310000002,1.167489738,skipped,0.0
2025-10-29T16:36:12.541530+00:00,2025-10-29,16:36:12.541530,44,NZDUSD,long,0,1.0,0.57986,0.5793600000000001,0.5808599999999999,skipped,0.0
2025-10-29T16:38:16.571054+00:00,2025-10-29,16:38:16.571054,44,EURUSD,long,0,1.0,1.16609,1.1655900000000001,1.16709,skipped,0.0
2025-10-29T16:38:18.084088+00:00,2025-10-29,16:38:18.084088,44,NZDUSD,long,0,1.0,0.57983,0.57933,0.5808299999999998,skipped,0.0
2025-10-29T16:38:50.218072+00:00,2025-10-29,16:38:50.218072,44,NZDUSD,long,0,1.0,0.57981,0.5793100000000001,0.5808099999999999,skipped,0.0
2025-10-29T16:39:21.948965+00:00,2025-10-29,16:39:21.948965,44,EURUSD,long,0,1.0,1.1661,1.1656,1.1670999999999998,skipped,0.0
2025-10-29T16:39:53.200713+00:00,2025-10-29,16:39:53.200713,44,EURUSD,long,0,1.0,1.16612,1.165600164,1.1671596720000001,skipped,0.0
2025-10-29T16:39:54.633558+00:00,2025-10-29,16:39:54.633558,44,NZDUSD,long,0,1.0,0.57983,0.57933,0.5808299999999998,skipped,0.0
2025-10-29T16:40:55.948142+00:00,2025-10-29,16:40:55.948142,44,EURUSD,long,0,1.0,1.1661,1.16559017,1.1671196599999998,skipped,0.0
2025-10-29T17:01:53.550415+00:00,2025-10-29,17:01:53.550415,44,USDCAD,short,0,1.0,1.38983,1.3903669490000001,1.3887561019999994,skipped,0.0
2025-10-29T17:03:56.574082+00:00,2025-10-29,17:03:56.574082,44,NZDUSD,long,53829561466,1.0,0.57976,0.5792600000000001,0.5807599999999999,opened,0.0
2025-10-29T17:04:28.233701+00:00,2025-10-29,17:04:28.233701,44,NZDUSD,long,0,1.0,0.57977,0.5792700000000001,0.5807699999999999,skipped,0.0
2025-10-29T17:05:29.966471+00:00,2025-10-29,17:05:29.966471,44,NZDUSD,long,0,1.0,0.57974,0.5792400000000001,0.5807399999999999,skipped,0.0
2025-10-29T17:07:02.971925+00:00,2025-10-29,17:07:02.971925,44,NZDUSD,long,0,1.0,0.57975,0.57925,0.5807499999999999,skipped,0.0
2025-10-29T17:08:36.530698+00:00,2025-10-29,17:08:36.530698,44,NZDUSD,long,0,1.0,0.57972,0.5792200000000001,0.5807199999999999,skipped,0.0
2025-10-29T17:09:07.520205+00:00,2025-10-29,17:09:07.520205,44,NZDUSD,long,0,1.0,0.57971,0.57921,0.5807099999999998,skipped,0.0
2025-10-29T17:16:18.615851+00:00,2025-10-29,17:16:18.615851,44,NZDUSD,long,0,1.0,0.57973,0.57923,0.5807299999999999,skipped,0.0
2025-10-29T17:16:50.730793+00:00,2025-10-29,17:16:50.730793,44,NZDUSD,long,0,1.0,0.57972,0.5792200000000001,0.5807199999999999,skipped,0.0
2025-10-29T17:17:53.240410+00:00,2025-10-29,17:17:53.240410,44,NZDUSD,long,0,1.0,0.57971,0.57921,0.5807099999999998,skipped,0.0
2025-10-29T17:18:25.134481+00:00,2025-10-29,17:18:25.134481,44,NZDUSD,long,0,1.0,0.57979,0.5792900000000001,0.5807899999999999,skipped,0.0
2025-10-29T17:18:56.784114+00:00,2025-10-29,17:18:56.784114,44,NZDUSD,long,0,1.0,0.57977,0.5792700000000001,0.5807699999999999,skipped,0.0
2025-10-29T17:19:27.868810+00:00,2025-10-29,17:19:27.868810,44,NZDUSD,long,0,1.0,0.57974,0.5792400000000001,0.5807399999999999,skipped,0.0
2025-10-29T17:21:00.084286+00:00,2025-10-29,17:21:00.084286,44,EURUSD,short,0,1.0,1.16564,1.1665896919999998,1.1637406160000003,skipped,0.0
2025-10-30T13:50:23.830253+00:00,2025-10-30,13:50:23.830253,44,USDCHF,long,0,1.0,0.80224,0.801379328,0.8039613439999999,skipped,0.0
2025-10-30T13:50:25.604249+00:00,2025-10-30,13:50:25.604249,44,AUDUSD,long,0,1.0,0.65449,0.6539900000000001,0.6554899999999999,skipped,0.0
2025-10-30T13:50:25.855699+00:00,2025-10-30,13:50:25.855699,44,,,53827535969,0.0,0.0,0.0,0.0,closed,90.0
2025-10-30T13:50:25.885424+00:00,2025-10-30,13:50:25.885424,44,,,53829186526,0.0,0.0,0.0,0.0,closed,-60.0
2025-10-30T13:50:25.895287+00:00,2025-10-30,13:50:25.895287,44,,,53828967066,0.0,0.0,0.0,0.0,closed,-59.0
2025-10-30T13:50:25.895287+00:00,2025-10-30,13:50:25.895287,44,,,53829210455,0.0,0.0,0.0,0.0,closed,-60.0
2025-10-30T13:50:25.906421+00:00,2025-10-30,13:50:25.906421,44,,,53829561466,0.0,0.0,0.0,0.0,closed,-60.0
2025-10-31T13:43:25.050699+00:00,2025-10-31,13:43:25.050699,44,GBPUSD,short,0,1.0,1.31041,1.314373123,1.3024837540000003,skipped,0.0
2025-10-31T13:49:33.661006+00:00,2025-10-31,13:49:33.661006,44,AUDUSD,long,0,1.0,0.65386,0.6533438420000001,0.6548923159999999,skipped,0.0
2025-10-31T13:52:38.593601+00:00,2025-10-31,13:52:38.593601,44,AUDUSD,long,0,1.0,0.65432,0.653493704,0.6559725920000001,skipped,0.0
2025-10-31T13:53:10.144615+00:00,2025-10-31,13:53:10.144615,44,AUDUSD,long,0,1.0,0.6543,0.65349371,0.65591258,skipped,0.0
2025-10-31T13:53:41.280765+00:00,2025-10-31,13:53:41.280765,44,AUDUSD,long,0,1.0,0.65436,0.653493692,0.6560926160000002,skipped,0.0
2025-10-31T13:54:12.455942+00:00,2025-10-31,13:54:12.455942,44,AUDUSD,long,0,1.0,0.65433,0.653493701,0.6560025979999998,skipped,0.0
2025-10-31T13:56:16.440914+00:00,2025-10-31,13:56:16.440914,44,AUDUSD,long,0,1.0,0.65441,0.6534936769999999,0.6562426460000003,skipped,0.0
2025-10-31T13:57:20.170929+00:00,2025-10-31,13:57:20.170929,44,AUDUSD,long,0,1.0,0.65433,0.653493701,0.6560025979999998,skipped,0.0
2025-10-31T13:57:51.846901+00:00,2025-10-31,13:57:51.846901,44,AUDUSD,long,0,1.0,0.65441,0.6534936769999999,0.6562426460000003,skipped,0.0
2025-10-31T13:58:23.627839+00:00,2025-10-31,13:58:23.627839,44,AUDUSD,long,0,1.0,0.6545,0.65349365,0.6565126999999998,skipped,0.0
2025-10-31T13:59:26.594456+00:00,2025-10-31,13:59:26.594456,44,AUDUSD,long,0,1.0,0.65465,0.653493605,0.6569627899999999,skipped,0.0
2025-10-31T13:59:57.829267+00:00,2025-10-31,13:59:57.829267,44,AUDUSD,long,0,1.0,0.6547,0.65349359,0.6571128199999999,skipped,0.0
2025-10-31T14:02:32.128872+00:00,2025-10-31,14:02:32.128872,44,EURUSD,short,0,1.0,1.15401,1.1570062030000001,1.1480175939999997,skipped,0.0
2025-10-31T14:03:34.909877+00:00,2025-10-31,14:03:34.909877,44,EURUSD,short,0,1.0,1.15367,1.1570061010000001,1.1469977979999997,skipped,0.0
2025-10-31T14:04:06.426211+00:00,2025-10-31,14:04:06.426211,44,EURUSD,short,0,1.0,1.15364,1.157006092,1.146907816,skipped,0.0
2025-10-31T14:07:41.799260+00:00,2025-10-31,14:07:41.799260,44,EURUSD,short,0,1.0,1.15363,1.157006089,1.1468778219999998,skipped,0.0
2025-10-31T14:08:13.547719+00:00,2025-10-31,14:08:13.547719,44,EURUSD,short,0,1.0,1.15365,1.157006095,1.14693781,skipped,0.0
2025-10-31T14:09:16.139763+00:00,2025-10-31,14:09:16.139763,44,EURUSD,short,0,1.0,1.15363,1.157006089,1.1468778219999998,skipped,0.0
2025-10-31T14:11:19.768984+00:00,2025-10-31,14:11:19.768984,44,EURUSD,short,0,1.0,1.15361,1.157006083,1.1468178340000001,skipped,0.0
2025-10-31T14:11:50.842555+00:00,2025-10-31,14:11:50.842555,44,USDCHF,long,0,1.0,0.80393,0.802948821,0.8058923580000001,skipped,0.0
2025-10-31T14:12:22.161298+00:00,2025-10-31,14:12:22.161298,44,USDCHF,long,0,1.0,0.80389,0.802948833,0.805772334,skipped,0.0
2025-10-31T14:12:22.914931+00:00,2025-10-31,14:12:22.914931,44,NZDUSD,short,53861555830,1.0,0.57254,0.57304,0.5715400000000002,opened,0.0
2025-10-31T14:12:54.391965+00:00,2025-10-31,14:12:54.391965,44,NZDUSD,short,0,1.0,0.57255,0.57305,0.5715500000000001,skipped,0.0
2025-10-31T14:13:26.314796+00:00,2025-10-31,14:13:26.314796,44,NZDUSD,short,0,1.0,0.57259,0.57309,0.5715900000000002,skipped,0.0
2025-10-31T14:14:58.987637+00:00,2025-10-31,14:14:58.987637,44,NZDUSD,short,53861600715,1.0,0.57259,0.57309,0.5715900000000002,opened,0.0
2025-10-31T14:16:32.060987+00:00,2025-10-31,14:16:32.060987,44,NZDUSD,short,0,1.0,0.57254,0.57304,0.5715400000000002,skipped,0.0
2025-10-31T14:17:34.079512+00:00,2025-10-31,14:17:34.079512,44,USDCHF,long,0,1.0,0.8039,0.80294883,0.80580234,skipped,0.0
2025-10-31T14:18:06.218107+00:00,2025-10-31,14:18:06.218107,44,NZDUSD,short,0,1.0,0.57255,0.57305,0.5715500000000001,skipped,0.0
2025-10-31T14:19:38.583073+00:00,2025-10-31,14:19:38.583073,44,NZDUSD,short,0,1.0,0.57251,0.5730099999999999,0.5715100000000001,skipped,0.0
2025-10-31T14:20:40.467987+00:00,2025-10-31,14:20:40.467987,44,USDCHF,long,0,1.0,0.80392,0.802948824,0.8058623519999999,skipped,0.0
2025-10-31T14:20:41.333780+00:00,2025-10-31,14:20:41.333780,44,NZDUSD,short,0,1.0,0.57244,0.5729399999999999,0.5714400000000001,skipped,0.0
2025-10-31T14:21:13.174472+00:00,2025-10-31,14:21:13.174472,44,USDCHF,long,0,1.0,0.80393,0.802948821,0.8058923580000001,skipped,0.0
2025-10-31T14:21:45.251635+00:00,2025-10-31,14:21:45.251635,44,USDCHF,long,0,1.0,0.80404,0.8029487879999999,0.8062224240000001,skipped,0.0
2025-10-31T14:22:16.512004+00:00,2025-10-31,14:22:16.512004,44,USDCHF,long,0,1.0,0.80415,0.802948755,0.8065524900000002,skipped,0.0
2025-10-31T14:22:47.768319+00:00,2025-10-31,14:22:47.768319,44,USDCHF,long,0,1.0,0.8041,0.80294877,0.8064024600000002,skipped,0.0
2025-10-31T14:23:19.047622+00:00,2025-10-31,14:23:19.047622,44,USDCHF,long,0,1.0,0.80419,0.802948743,0.806672514,skipped,0.0
2025-10-31T14:23:50.609026+00:00,2025-10-31,14:23:50.609026,44,USDCHF,long,0,1.0,0.8043,0.80294871,0.80700258,skipped,0.0
2025-10-31T14:24:53.342013+00:00,2025-10-31,14:24:53.342013,44,USDCHF,long,0,1.0,0.80439,0.802948683,0.8072726340000002,skipped,0.0
2025-10-31T14:24:54.079721+00:00,2025-10-31,14:24:54.079721,44,USDCAD,long,0,1.0,1.40176,1.400199472,1.4048810559999998,skipped,0.0
2025-10-31T14:25:26.160872+00:00,2025-10-31,14:25:26.160872,44,USDCHF,long,0,1.0,0.80442,0.8029486739999999,0.8073626520000002,skipped,0.0
2025-10-31T14:25:26.782159+00:00,2025-10-31,14:25:26.782159,44,USDCAD,long,0,1.0,1.40181,1.400199457,1.405031086,skipped,0.0
2025-10-31T14:25:58.828847+00:00,2025-10-31,14:25:58.828847,44,USDCHF,long,0,1.0,0.80446,0.8029486619999999,0.807482676,skipped,0.0
2025-10-31T14:25:59.609684+00:00,2025-10-31,14:25:59.609684,44,USDCAD,long,0,1.0,1.40176,1.400199472,1.4048810559999998,skipped,0.0
2025-10-31T14:26:31.764061+00:00,2025-10-31,14:26:31.764061,44,USDCHF,long,0,1.0,0.80452,0.802948644,0.8076627120000001,skipped,0.0
2025-10-31T14:26:33.045224+00:00,2025-10-31,14:26:33.045224,44,USDCAD,long,0,1.0,1.40181,1.400199457,1.405031086,skipped,0.0
2025-10-31T14:27:03.940369+00:00,2025-10-31,14:27:03.940369,44,USDCHF,long,0,1.0,0.80454,0.8029486379999999,0.8077227240000002,skipped,0.0
2025-10-31T14:27:35.110977+00:00,2025-10-31,14:27:35.110977,44,USDCHF,long,0,1.0,0.80451,0.8029486469999999,0.807632706,skipped,0.0
2025-10-31T14:28:07.207197+00:00,2025-10-31,14:28:07.207197,44,USDCHF,long,0,1.0,0.80442,0.8029486739999999,0.8073626520000002,skipped,0.0
2025-10-31T14:28:39.027546+00:00,2025-10-31,14:28:39.027546,44,USDCHF,long,0,1.0,0.80443,0.802948671,0.8073926579999999,skipped,0.0
2025-10-31T14:28:39.549804+00:00,2025-10-31,14:28:39.549804,44,USDCAD,long,0,1.0,1.40183,1.400199451,1.4050910979999998,skipped,0.0
2025-10-31T14:29:10.466637+00:00,2025-10-31,14:29:10.466637,44,USDCHF,long,0,1.0,0.80442,0.8029486739999999,0.8073626520000002,skipped,0.0
2025-10-31T14:29:11.843123+00:00,2025-10-31,14:29:11.843123,44,USDCAD,long,0,1.0,1.40192,1.400199424,1.4053611520000002,skipped,0.0
2025-10-31T14:29:42.986206+00:00,2025-10-31,14:29:42.986206,44,GBPUSD,short,0,1.0,1.31064,1.313293192,1.3053336160000002,skipped,0.0
2025-10-31T14:29:44.207092+00:00,2025-10-31,14:29:44.207092,44,USDCHF,long,0,1.0,0.80445,0.802948665,0.8074526700000001,skipped,0.0
2025-10-31T14:29:45.285457+00:00,2025-10-31,14:29:45.285457,44,USDCAD,long,0,1.0,1.40204,1.4001993879999999,1.405721224,skipped,0.0
2025-10-31T14:30:16.315501+00:00,2025-10-31,14:30:16.315501,44,GBPUSD,short,0,1.0,1.31051,1.313293153,1.304943694,skipped,0.0
2025-10-31T14:30:17.394255+00:00,2025-10-31,14:30:17.394255,44,USDCHF,long,0,1.0,0.80443,0.802948671,0.8073926579999999,skipped,0.0
2025-10-31T14:30:18.956999+00:00,2025-10-31,14:30:18.956999,44,USDCAD,long,0,1.0,1.4020299999999999,1.400199391,1.4056912179999999,skipped,0.0
2025-10-31T14:30:51.251182+00:00,2025-10-31,14:30:51.251182,44,USDCHF,long,0,1.0,0.8045,0.8029486499999999,0.8076027000000001,skipped,0.0
2025-10-31T14:30:51.737662+00:00,2025-10-31,14:30:51.737662,44,USDCAD,long,0,1.0,1.40205,1.400199385,1.40575123,skipped,0.0
2025-10-31T14:31:23.046071+00:00,2025-10-31,14:31:23.046071,44,GBPUSD,short,0,1.0,1.31034,1.313293102,1.304433796,skipped,0.0
2025-10-31T14:31:23.825982+00:00,2025-10-31,14:31:23.825982,44,USDCHF,long,0,1.0,0.80463,0.8029486109999999,0.807992778,skipped,0.0
2025-10-31T14:31:24.264521+00:00,2025-10-31,14:31:24.264521,44,USDCAD,long,0,1.0,1.4022299999999999,1.400709331,1.4052713379999995,skipped,0.0
2025-10-31T14:31:55.345670+00:00,2025-10-31,14:31:55.345670,44,USDCAD,long,0,1.0,1.40199,1.400199403,1.4055711940000002,skipped,0.0
2025-10-31T14:32:26.644272+00:00,2025-10-31,14:32:26.644272,44,USDCAD,long,0,1.0,1.40185,1.400199445,1.4051511100000003,skipped,0.0
2025-10-31T14:43:10.956255+00:00,2025-10-31,14:43:10.956255,44,AUDUSD,long,0,1.0,0.65489,0.6530935330000001,0.6584829339999998,skipped,0.0
2025-10-31T14:43:42.827283+00:00,2025-10-31,14:43:42.827283,44,AUDUSD,long,0,1.0,0.65496,0.653093512,0.658692976,skipped,0.0
2025-10-31T14:44:14.128331+00:00,2025-10-31,14:44:14.128331,44,AUDUSD,long,0,1.0,0.65499,0.653093503,0.6587829939999998,skipped,0.0
2025-10-31T14:44:45.832003+00:00,2025-10-31,14:44:45.832003,44,AUDUSD,long,0,1.0,0.65496,0.653093512,0.658692976,skipped,0.0
2025-10-31T14:45:16.830062+00:00,2025-10-31,14:45:16.830062,44,AUDUSD,long,0,1.0,0.65485,0.653093545,0.65836291,skipped,0.0
2025-10-31T14:45:48.768869+00:00,2025-10-31,14:45:48.768869,44,AUDUSD,long,0,1.0,0.65488,0.6530935360000001,0.6584529279999999,skipped,0.0
2025-10-31T14:46:20.038989+00:00,2025-10-31,14:46:20.038989,44,AUDUSD,long,0,1.0,0.65484,0.6530935480000001,0.6583329039999998,skipped,0.0
2025-10-31T14:46:51.846768+00:00,2025-10-31,14:46:51.846768,44,AUDUSD,long,0,1.0,0.6549,0.65309353,0.65851294,skipped,0.0
2025-10-31T14:47:22.842626+00:00,2025-10-31,14:47:22.842626,44,AUDUSD,long,0,1.0,0.65496,0.653093512,0.658692976,skipped,0.0
2025-10-31T14:47:54.547831+00:00,2025-10-31,14:47:54.547831,44,AUDUSD,long,0,1.0,0.65495,0.653093515,0.6586629700000001,skipped,0.0
2025-10-31T14:52:31.188750+00:00,2025-10-31,14:52:31.188750,44,AUDUSD,long,0,1.0,0.65483,0.653093551,0.6583028980000001,skipped,0.0
2025-10-31T14:53:02.003471+00:00,2025-10-31,14:53:02.003471,44,AUDUSD,long,0,1.0,0.65491,0.653093527,0.658542946,skipped,0.0
2025-10-31T14:54:04.172722+00:00,2025-10-31,14:54:04.172722,44,AUDUSD,long,0,1.0,0.65492,0.6530935240000001,0.6585729519999997,skipped,0.0
2025-10-31T14:54:35.207861+00:00,2025-10-31,14:54:35.207861,44,AUDUSD,long,0,1.0,0.65502,0.653093494,0.658873012,skipped,0.0
2025-10-31T14:55:06.330010+00:00,2025-10-31,14:55:06.330010,44,AUDUSD,long,0,1.0,0.65506,0.6530934820000001,0.6589930359999998,skipped,0.0
2025-10-31T14:55:38.047909+00:00,2025-10-31,14:55:38.047909,44,AUDUSD,long,0,1.0,0.655,0.6530935,0.6588130000000001,skipped,0.0
2025-10-31T14:58:14.892274+00:00,2025-10-31,14:58:14.892274,44,AUDUSD,long,0,1.0,0.65505,0.6530934850000001,0.6589630299999999,skipped,0.0
2025-10-31T14:58:46.031379+00:00,2025-10-31,14:58:46.031379,44,AUDUSD,long,0,1.0,0.6551,0.6530934700000001,0.6591130599999999,skipped,0.0
2025-10-31T15:01:21.251537+00:00,2025-10-31,15:01:21.251537,44,AUDUSD,long,0,1.0,0.65515,0.653093455,0.6592630899999999,skipped,0.0
2025-10-31T15:01:52.044174+00:00,2025-10-31,15:01:52.044174,44,USDJPY,long,0,1.0,153.939,153.8448183,154.1273634,skipped,0.0
2025-10-31T15:01:52.252571+00:00,2025-10-31,15:01:52.252571,44,,,53860165425,0.0,0.0,0.0,0.0,closed,-0.01
2025-10-31T15:02:23.903758+00:00,2025-10-31,15:02:23.903758,44,USDJPY,long,0,1.0,153.963,153.8448111,154.1993778,skipped,0.0
2025-10-31T15:03:26.662442+00:00,2025-10-31,15:03:26.662442,44,USDJPY,long,0,1.0,153.965,153.8448105,154.20537900000002,skipped,0.0
2025-10-31T15:03:28.252209+00:00,2025-10-31,15:03:28.252209,44,USDCAD,long,0,1.0,1.40072,1.40022,1.4017199999999999,skipped,0.0
2025-10-31T15:05:00.704093+00:00,2025-10-31,15:05:00.704093,44,USDCAD,long,0,1.0,1.40094,1.4002297179999998,1.4023605640000005,skipped,0.0
2025-10-31T15:07:04.188626+00:00,2025-10-31,15:07:04.188626,44,USDCAD,long,0,1.0,1.40072,1.40022,1.4017199999999999,skipped,0.0
2025-10-31T15:08:06.219331+00:00,2025-10-31,15:08:06.219331,44,USDCAD,long,0,1.0,1.40094,1.4002297179999998,1.4023605640000005,skipped,0.0
2025-10-31T15:13:13.721030+00:00,2025-10-31,15:13:13.721030,44,USDCAD,long,0,1.0,1.4007100000000001,1.4002100000000002,1.40171,skipped,0.0
2025-10-31T15:14:15.690402+00:00,2025-10-31,15:14:15.690402,44,USDCAD,long,0,1.0,1.4007,1.4002000000000001,1.4017,skipped,0.0
2025-10-31T15:16:18.502721+00:00,2025-10-31,15:16:18.502721,44,USDCAD,long,0,1.0,1.40069,1.40019,1.4016899999999999,skipped,0.0
2025-10-31T15:20:23.721972+00:00,2025-10-31,15:20:23.721972,44,USDCAD,long,0,1.0,1.4007,1.4002000000000001,1.4017,skipped,0.0
2025-10-31T15:22:57.141085+00:00,2025-10-31,15:22:57.141085,44,USDCAD,long,0,1.0,1.40069,1.40019,1.4016899999999999,skipped,0.0
2025-10-31T15:33:41.551008+00:00,2025-10-31,15:33:41.551008,44,NZDUSD,short,53862934893,1.0,0.57243,0.5733117289999999,0.5706665420000001,opened,0.0
2025-10-31T15:34:13.420225+00:00,2025-10-31,15:34:13.420225,44,NZDUSD,short,0,1.0,0.57245,0.573311735,0.5707265300000001,skipped,0.0
2025-10-31T15:35:46.990431+00:00,2025-10-31,15:35:46.990431,44,NZDUSD,short,53862974853,1.0,0.57244,0.573311732,0.5706965359999999,opened,0.0
2025-10-31T15:36:48.582411+00:00,2025-10-31,15:36:48.582411,44,USDCAD,long,0,1.0,1.40067,1.4001700000000001,1.40167,skipped,0.0
